0.000000000000000000e+00
9.999997615814208984e-01
9.990995526313781738e-01
9.497448205947875977e-01
8.706748485565185547e-01
8.740682601928710938e-01
9.096237421035766602e-01
9.596502780914306641e-01
9.777663946151733398e-01
9.608294367790222168e-01
9.350533485412597656e-01
9.248036146163940430e-01
9.345110654830932617e-01
9.480425119400024414e-01
9.539011716842651367e-01
9.485915899276733398e-01
9.413490295410156250e-01
9.386467933654785156e-01
9.411864280700683594e-01
9.447942972183227539e-01
9.462032318115234375e-01
9.445589780807495117e-01
9.426677823066711426e-01
9.421164989471435547e-01
9.429994225502014160e-01
9.440172910690307617e-01
9.442231655120849609e-01
9.437069892883300781e-01
9.431725740432739258e-01
9.431104660034179688e-01
9.434179067611694336e-01
9.436931610107421875e-01
9.437007308006286621e-01
9.435236454010009766e-01
9.433833360671997070e-01
9.433938264846801758e-01
9.434950351715087891e-01
9.435653090476989746e-01
9.435519576072692871e-01
9.434950351715087891e-01
9.434604644775390625e-01
9.434717893600463867e-01
9.435034394264221191e-01
9.435200691223144531e-01
9.435117840766906738e-01
9.434944391250610352e-01
9.434866309165954590e-01
9.434922337532043457e-01
9.435017108917236328e-01
9.435051679611206055e-01
9.435015916824340820e-01
9.434964656829833984e-01
9.434950351715087891e-01
9.434973001480102539e-01
9.434999823570251465e-01
9.435005187988281250e-01
9.434992074966430664e-01
9.434977769851684570e-01
9.434975385665893555e-01
9.434983730316162109e-01
9.434990882873535156e-01
9.434992074966430664e-01
9.434987306594848633e-01
9.434983730316162109e-01
9.434983134269714355e-01
9.434985518455505371e-01
9.434987306594848633e-01
9.434987306594848633e-01
9.434986710548400879e-01
9.434985518455505371e-01
9.434984922409057617e-01
9.434985518455505371e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434985518455505371e-01
9.434985518455505371e-01
9.434985518455505371e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434985518455505371e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434986114501953125e-01
9.434985518455505371e-01
9.434986114501953125e-01
9.434986114501953125e-01
